class,value
mm,1.79341905
mm,2.399488627
mm,2.058056787
mm,1.476900671
mm,2.209222705
mm,1.969516379
mm,2.30122722
mm,1.29778822
mm,2.006169939
mm,1.724692398
mm,1.972582162
mm,2.172666297
mm,1.67784017
mm,1.702174885
mm,1.634047937
mm,2.059143648
mm,1.412882958
mm,1.527399067
mm,1.674849364
mm,1.865528471
mm,1.995477719
mm,2.474418671
mm,1.794084225
mm,2.228131569
mm,1.51428894
mm,1.469507974
mm,1.904766334
mm,1.88994672
mm,2.061382121
mm,2.334212408
mm,1.5125691
mm,1.882605576
mm,1.62870705
mm,1.491081556
mm,1.781136759
mm,3.27644435
mm,3.893135354
mm,3.861621453
mm,3.586680194
mm,3.685174618
mm,3.975164148
mm,3.923428523
mm,3.549810365
mm,3.474990835
mm,4.328121267
mm,4.198695212
mm,3.460840774
mm,3.19220887
mm,4.051826618
mm,3.625639959
mm,3.418412851
mm,3.843476277
mm,3.718523336
mm,4.194490765
mm,3.994906652
mm,3.573603549
mm,3.892873437
mm,3.90494158
mm,3.858131029
mm,4.379520712
mm,4.43329201
mm,3.459872744
mm,4.139292419
mm,3.830706605
mm,4.015346306
mm,3.707219452
mm,3.523193677
mm,3.82574875
mm,3.960536217
mm,3.843301942
mm,3.401036806
mm,4.081076377
mm,3.739889539
mm,3.69504399
mm,3.79426932
mm,3.181158013
mm,3.463296349
mm,4.194837191
mm,3.760363348
mm,4.278833146
mm,4.01133381
mm,3.645917451
mm,3.74057221
mm,3.552578166
mm,3.637590908
mm,2.176522109
mm,1.848733394
mm,1.919093768
mm,2.666080287
mm,1.677671431
mm,1.950150409
mm,2.020471997
mm,1.893186652
mm,1.891279805
mm,2.346356397
mm,2.792252334
mm,1.934804467
mm,1.798326869
mm,1.985833025
mm,1.225812412
mm,2.149498821
mm,2.373343581
mm,2.041435483
mm,1.488052642
mm,1.654237986
mm,1.892416018
mm,1.575008132
mm,1.678283933
mm,1.929308158
mm,1.470978013
mm,2.169862902
mm,1.692696814
mm,2.153188363
mm,2.316799156
mm,1.750662285
mm,2.134825313
mm,1.807442403
mm,1.283276476
mm,1.892916224
mm,2.389679825
mm,1.82068354
mm,1.854241302
mm,1.654264009
mm,1.871707995
mm,1.678522905
mm,2.39764338
mm,2.048724127
mm,1.646244081
mm,1.850165284
mm,2.295427303
mm,2.085423407
mm,2.215737731
mm,1.751680365
mm,1.956162243
mm,1.701826751
mm,3.576438899
mm,3.733015363
mm,4.50880445
mm,4.100388236
mm,3.933611517
mm,3.184985911
mm,3.694581021
mm,3.807453051
mm,3.674105518
mm,3.353107104
mm,3.744423548
mm,3.925210766
mm,4.187987585
mm,3.671785734
mm,3.560160513
mm,3.466021152
mm,4.043544452
mm,3.220567768
mm,3.959605221
mm,3.598184342
mm,3.808268213
mm,3.934027269
mm,3.444984234
mm,4.066742356
mm,3.739388526
mm,4.22594824
mm,3.50841743
mm,3.769979252
mm,3.568105652
mm,3.703704597
mm,3.554449183
mm,3.862771768
mm,3.436532092
mm,3.387248208
mm,3.684590372
mm,3.747393602
mm,3.610769388
mm,4.593380194
mm,3.58770528
mm,3.670608205
mm,3.820914222
mm,4.198366714
mm,3.730346477
mm,3.494124255
mm,4.237003207
mm,3.864959507
mm,3.73983266
mm,3.240656149
mm,3.791523403
mm,3.773505857
mm,1.78922558
mm,2.148933947
mm,1.632514011
mm,1.896173479
mm,1.959284037
mm,1.97994223
mm,1.69910299
mm,1.864567967
mm,2.522772719
mm,1.987346907
mm,1.786383895
mm,1.487453889
mm,1.990105558
mm,1.614975626
mm,2.059862422
mm,1.887719813
mm,1.348337034
mm,1.498567959
mm,2.587996825
mm,2.183941418
mm,2.240730756
mm,1.992947273
mm,1.991223673
mm,2.143541723
mm,1.709035871
mm,1.966607097
mm,1.446195056
mm,2.277023057
mm,1.906316936
mm,1.772039764
mm,1.756691054
mm,1.459182731
mm,1.975624092
mm,1.622115818
mm,2.041717397
mm,1.69430186
mm,1.907605622
mm,2.153646177
mm,2.166357593
mm,1.945690168
mm,1.485639324
mm,1.572537009
mm,1.691789014
mm,2.024511199
mm,1.683597074
mm,2.023984645
mm,1.82880499
mm,1.870982093
mm,1.831329834
mm,1.764850434
mm,3.314541766
mm,3.965047352
mm,4.312601857
mm,3.580111147
mm,4.248100977
mm,4.131001012
mm,3.711056567
mm,3.311754258
mm,3.522277322
mm,3.970108566
mm,3.577962059
mm,3.878470449
mm,3.622191461
mm,3.131972994
mm,4.144463807
mm,3.765943244
mm,3.738032113
mm,3.198045826
mm,3.599247377
mm,3.63751444
mm,3.53282217
mm,3.682861951
mm,3.586838335
mm,4.017398241
mm,3.765191927
mm,3.979764583
mm,3.730789551
mm,4.339151209
mm,3.633508132
mm,3.698770247
mm,3.797656522
mm,3.528058588
mm,3.687844363
mm,3.734334348
mm,3.517446968
mm,3.985840218
mm,3.261013967
mm,3.465871864
mm,3.170036991
mm,3.896861366
mm,3.245316614
mm,3.635835454
mm,3.570833865
mm,3.796869153
mm,3.836183102
mm,3.910028165
mm,4.064511848
mm,3.585131497
mm,3.48609898
mm,3.621897806
mm,1.709891817
mm,1.628986362
mm,2.103313509
mm,2.186797821
mm,2.177176227
mm,2.407967261
mm,2.003495251
mm,1.385402524
mm,1.449702917
mm,2.369134216
mm,2.020403346
mm,1.866930336
mm,1.334573197
mm,2.00957036
mm,2.386187136
mm,2.194943607
mm,1.584986691
mm,1.643655642
mm,1.947025336
mm,1.685131578
mm,2.18890217
mm,1.591036845
mm,2.100367697
mm,1.653295521
mm,1.706772175
mm,2.082936826
mm,2.026925342
mm,1.700922221
mm,1.9027342
mm,1.771602314
mm,1.488675407
mm,1.862546049
mm,1.911371103
mm,1.618013797
mm,2.307775124
mm,2.069162204
mm,1.828303792
mm,1.701026636
mm,1.977449237
mm,2.189076825
mm,2.261130367
mm,1.81768739
mm,2.345547175
mm,1.92158984
mm,1.573959352
mm,1.871701441
mm,2.23364187
mm,1.635068479
mm,1.733790995
mm,1.909844898
mm,3.266645855
mm,3.549270961
mm,3.60950541
mm,3.959931771
mm,3.486460042
mm,3.190203286
mm,4.070776858
mm,3.99099595
mm,3.946371308
mm,3.384265532
mm,3.644274
mm,3.875102832
mm,3.443216197
mm,3.47071894
mm,3.833934718
mm,3.799108459
mm,3.131324038
mm,4.02471593
mm,3.605282408
mm,3.796367709
mm,3.986546956
mm,3.621641917
mm,3.364965096
mm,3.490698918
mm,4.019075445
mm,3.608636336
mm,4.232241902
mm,3.72674085
mm,3.856560983
mm,3.737917041
mm,3.776149883
mm,3.857495142
mm,4.172151372
mm,3.55271644
mm,4.09108322
mm,3.697737362
mm,3.186161813
mm,3.593071571
mm,3.561027465
mm,3.972221385
mm,4.403331589
mm,3.457207749
mm,3.520055128
mm,4.339080717
mm,3.391569122
mm,4.461995084
mm,4.34648119
mm,4.333628543
mm,3.705484503
mm,3.205475021
mm,1.507518749
mm,1.931158099
mm,1.544422881
mm,2.503116065
mm,2.141681416
mm,1.557133531
mm,2.143206269
mm,1.600163652
mm,1.973283916
mm,1.769489978
mm,2.238554686
mm,2.259510201
mm,1.714356174
mm,1.943578864
mm,1.744269446
mm,1.834262953
mm,2.621329504
mm,2.120968942
mm,1.703381365
mm,1.342659291
mm,1.585596774
mm,1.637654398
mm,2.40768918
mm,1.842870726
mm,2.25111994
mm,2.505183234
mm,1.887602219
mm,1.708051891
mm,2.15614497
mm,1.81375389
mm,1.987406297
mm,1.696456946
mm,1.843591378
mm,1.318052885
mm,2.037650127
mm,2.321713713
mm,2.095671203
mm,1.932758223
mm,2.282124671
mm,2.545915175
mm,2.254753625
mm,1.592297537
mm,2.205473519
mm,1.150530836
mm,2.223092367
mm,1.649320828
mm,1.685961524
mm,1.756783061
mm,1.489088423
mm,1.516864168
mm,3.454520861
mm,3.71055589
mm,3.562232101
mm,4.304264535
mm,3.703669421
mm,4.059985482
mm,4.265637077
mm,4.303309198
mm,3.952946197
mm,3.54858883
mm,3.53377888
mm,3.898453845
mm,3.557359642
mm,3.736678265
mm,4.190962807
mm,4.165802403
mm,3.657231113
mm,3.894172563
mm,3.449660142
mm,3.804802336
mm,3.98593684
mm,4.040547565
mm,3.837569087
mm,3.820327381
mm,3.875233475
mm,3.886996792
mm,3.90874197
mm,3.945081425
mm,3.765796944
mm,3.759124144
mm,3.827228444
mm,4.038034148
mm,3.250470147
mm,4.318433767
mm,4.060626051
mm,4.12006984
mm,3.577245243
mm,3.892872251
mm,3.438449165
mm,3.78220558
mm,3.741660576
mm,4.327589927
mm,3.656568255
mm,3.987228021
mm,4.174295497
mm,3.426757717
mm,3.869220476
mm,3.151888108
mm,4.191087913
mm,3.708443748
mm,1.938917549
mm,1.300648071
mm,1.189840629
mm,1.532618649
mm,1.899045623
mm,2.022079517
mm,1.733639062
mm,2.414154729
mm,1.547411196
mm,1.90821055
mm,1.759443641
mm,1.842115067
mm,2.241575356
mm,1.940877394
mm,1.075217968
mm,1.88520029
mm,2.127082815
mm,1.961208321
mm,1.977598391
mm,1.178077849
mm,1.981362677
mm,1.726773805
mm,2.017237918
mm,2.040706111
mm,2.315041508
mm,1.783796012
mm,1.773045184
mm,2.014319835
mm,1.420642429
mm,2.057835969
mm,1.540633604
mm,1.911342278
mm,1.418447152
mm,2.252573259
mm,1.661249741
mm,1.938554352
mm,1.660057425
mm,2.198440246
mm,1.691149202
mm,2.154622062
mm,1.678663041
mm,1.778995652
mm,2.11139468
mm,1.387016489
mm,1.547895186
mm,1.538741138
mm,1.964397009
mm,2.094705552
mm,1.825382768
mm,2.033301989
mm,3.645811304
mm,4.35682779
mm,3.697109914
mm,3.342020705
mm,3.678322256
mm,3.372962652
mm,3.871140993
mm,3.914885409
mm,3.579217042
mm,3.450249868
mm,4.510000734
mm,3.939121474
mm,3.739907529
mm,3.459896316
mm,3.833608573
mm,3.840366282
mm,4.005025203
mm,3.773617454
mm,3.30024913
mm,3.638103613
mm,4.281955973
mm,4.473281679
mm,4.027708461
mm,3.4594273
mm,4.136231319
mm,3.306251013
mm,3.723403082
mm,2.856195485
mm,2.857999324
mm,3.978015509
mm,3.268030964
mm,3.750660405
mm,4.087467106
mm,4.16494304
mm,3.539292079
mm,4.382130164
mm,4.325730068
mm,3.711584242
mm,3.533370911
mm,4.277006733
mm,3.74547191
mm,3.482507369
mm,3.538821783
mm,4.233129531
mm,3.995200688
mm,3.476426269
mm,3.943777319
mm,3.66888807
mm,2.733649544
mm,3.395640883
mm,1.919662978
mm,1.311807562
mm,1.645817593
mm,1.50838935
mm,2.059593572
mm,1.958946
mm,1.8880487
mm,2.16159833
mm,1.892327946
mm,1.79451178
mm,1.878849738
mm,1.457143165
mm,1.934184137
mm,1.535089774
mm,1.344299855
mm,1.77639868
mm,1.98582072
mm,2.333791438
mm,2.145925896
mm,1.994464402
mm,1.478202606
mm,1.967734407
mm,1.855740907
mm,1.837157147
mm,2.194557024
mm,2.453255242
mm,2.470597582
mm,2.081825583
mm,2.014928803
mm,1.492005015
mm,1.734219575
mm,2.204260972
mm,1.535142165
mm,1.573865778
mm,1.914266263
mm,1.459269895
mm,1.193835888
mm,1.595368693
mm,2.076114246
mm,1.53614848
mm,1.948667431
mm,2.068855465
mm,2.404988993
mm,1.57601442
mm,2.336121079
mm,1.815486064
mm,1.9211794
mm,1.464606676
mm,1.531764913
mm,2.375664192
mm,4.33711673
mm,3.443423256
mm,4.109878031
mm,3.682501967
mm,3.23222035
mm,3.714336324
mm,3.935944044
mm,3.970401239
mm,3.759815911
mm,3.993781151
mm,3.765054842
mm,3.937951342
mm,3.500935972
mm,3.222078841
mm,4.100570197
mm,3.815753418
mm,3.528729025
mm,3.901771509
mm,3.659207875
mm,4.434917808
mm,3.848865838
mm,3.6614174
mm,3.277764574
mm,3.735186088
mm,4.280253623
mm,3.913082397
mm,4.088672786
mm,3.580636033
mm,3.875526042
mm,3.59638518
mm,3.686375777
mm,3.901414903
mm,3.582696259
mm,3.831050439
mm,3.149197439
mm,4.348353586
mm,3.672197635
mm,4.171720124
mm,4.2063191
mm,4.382509855
mm,3.819689886
mm,4.0782618
mm,3.736738608
mm,3.18749209
mm,3.631318189
mm,4.086472589
mm,3.215834602
mm,3.409876397
mm,3.72969515
mm,3.784880657
mm,2.438639039
mm,1.491948066
mm,2.238946973
mm,2.277081761
mm,2.029123216
mm,1.636005781
mm,1.931129316
mm,2.372475942
mm,2.146181775
mm,1.677745694
mm,2.259302745
mm,1.524490763
mm,1.471256544
mm,2.06242183
mm,1.664400745
mm,2.032276554
mm,2.258324673
mm,1.783250644
mm,1.740184638
mm,2.269584847
mm,2.119727565
mm,2.705252079
mm,1.589627312
mm,2.278898844
mm,2.287034139
mm,1.957638629
mm,1.611527318
mm,2.052531186
mm,1.920158468
mm,1.954647979
mm,1.400900668
mm,2.371985005
mm,1.604743853
mm,2.28904721
mm,1.9443644
mm,1.477897293
mm,2.19870302
mm,1.84067125
mm,1.780074922
mm,2.153693125
mm,2.005249156
mm,1.932669835
mm,1.808657752
mm,2.672962714
mm,2.623916454
mm,1.852395435
mm,1.568457765
mm,2.657443379
mm,1.869854409
mm,2.150650701
mm,4.007708178
mm,3.919667064
mm,3.977471247
mm,3.608603888
mm,3.675251515
mm,3.774337047
mm,3.602311772
mm,3.662263822
mm,4.310347976
mm,3.85934654
mm,3.645092034
mm,4.422739362
mm,4.065539102
mm,3.899108397
mm,3.74822177
mm,4.228659039
mm,3.65313077
mm,3.622210969
mm,4.226534508
mm,3.785107728
mm,3.315355384
mm,3.62652825
mm,3.770865798
mm,3.410522152
mm,3.515756487
mm,3.676823958
mm,3.155373796
mm,4.265026188
mm,3.757030021
mm,3.810748553
mm,3.597140356
mm,3.397113808
mm,3.785541024
mm,4.119589317
mm,3.202772893
mm,3.743630652
mm,3.94770613
mm,4.072120492
mm,3.997702093
mm,3.590974357
mm,3.714492365
mm,3.974701243
mm,3.665276701
mm,4.413876873
mm,4.198352217
mm,3.917710057
mm,3.401713816
mm,3.152864356
mm,3.547179019
mm,3.96841209
mm,1.749005519
mm,1.927569726
mm,1.348476508
mm,1.514952847
mm,1.293265762
mm,1.825938054
mm,1.767220524
mm,1.352714948
mm,1.791878077
mm,1.729341266
mm,1.577330464
mm,1.902529352
mm,2.070188593
mm,1.776527581
mm,1.857589158
mm,1.756499567
mm,1.549512123
mm,2.459366899
mm,1.420435979
mm,1.952126772
mm,2.483294652
mm,2.071545096
mm,2.094023382
mm,2.223582975
mm,2.45245573
mm,1.336101306
mm,1.538743863
mm,2.551500307
mm,1.670516857
mm,2.121361667
mm,1.72913486
mm,1.92576597
mm,2.341452253
mm,2.287206064
mm,2.207358884
mm,2.411062649
mm,1.689847911
mm,1.82938825
mm,1.74820698
mm,1.701785901
mm,2.375682193
mm,1.57859817
mm,2.075220703
mm,1.927821252
mm,2.167203966
mm,1.785077659
mm,2.237197274
mm,2.52255357
mm,1.953077903
mm,1.776976618
mm,3.797939684
mm,3.644274741
mm,3.856345425
mm,3.542572606
mm,3.244797567
mm,3.374805796
mm,3.988139101
mm,3.809970238
mm,3.644596578
mm,3.92721633
mm,4.287225277
mm,3.407593953
mm,3.795768066
mm,4.013888269
mm,3.835975999
mm,3.649414716
mm,3.522492837
mm,3.962701722
mm,3.91424568
mm,3.937863433
mm,3.500617955
mm,3.713337258
mm,4.23996439
mm,3.074051238
mm,3.953515272
mm,3.998485006
mm,3.621015776
mm,4.406762379
mm,3.455858011
mm,4.066863034
mm,3.47882394
mm,3.615209363
mm,3.686629466
mm,3.462421458
mm,3.868480763
mm,3.88742518
mm,3.408586329
mm,3.310038888
mm,3.598613528
mm,4.099154075
mm,3.564529523
mm,3.555051056
mm,3.334714257
mm,3.61513244
mm,3.809626254
mm,3.703784469
mm,3.834719284
mm,3.632879352
mm,4.152199299
mm,3.778662347
mm,1.964163042
mm,2.471854471
mm,2.119217537
mm,1.835192871
mm,2.236721465
mm,2.670530082
mm,1.851841712
mm,2.215638881
mm,2.319188528
mm,2.065875898
mm,1.578891014
mm,2.21569023
mm,1.901451684
mm,1.975699287
mm,1.786988614
mm,1.834410579
mm,1.638144
mm,2.288390672
mm,2.455724156
mm,1.905593233
mm,1.810933667
mm,1.622438747
mm,2.113200836
mm,2.113312565
mm,2.047723159
mm,2.219126195
mm,1.374386047
mm,1.899183794
mm,1.342234351
mm,1.792095875
mm,1.757701923
mm,1.834210532
mm,2.103938881
mm,1.738298325
mm,1.951253041
mm,2.351450439
mm,2.149217253
mm,2.447164716
mm,2.614289395
mm,1.64375211
mm,2.018407732
mm,2.148708908
mm,2.070797476
mm,2.266318785
mm,2.293379118
mm,2.045381702
mm,1.456075162
mm,2.26197156
mm,1.403061431
mm,1.272748844
mm,3.998544919
mm,3.846783313
mm,4.324307951
mm,3.465849312
mm,3.65214889
mm,3.848334505
mm,3.675568819
mm,3.65060946
mm,3.612899082
mm,3.301355255
mm,3.572546385
mm,4.069870276
mm,3.407088457
mm,3.663867629
mm,3.380425934
mm,4.186685901
mm,3.428098503
mm,3.498996068
mm,3.873716343
mm,3.037160119
mm,3.629994095
mm,3.818426741
mm,4.016510681
mm,3.700965286
mm,3.557481752
mm,4.179109309
mm,3.776927941
mm,4.367569034
mm,3.411876588
mm,4.248343708
mm,4.441451918
mm,3.670817818
mm,3.191346655
mm,4.05414815
mm,4.273170376
mm,3.914564366
mm,3.285471061
mm,3.589275104
mm,3.433202326
mm,4.150088446
mm,3.818200375
mm,3.792235777
mm,3.621114635
mm,3.568293824
mm,3.918084531
mm,4.543844735
mm,4.155487305
mm,3.714449798
mm,3.596702197
mm,3.577536351
mm,2.062266147
mm,2.20090128
mm,2.21423941
mm,2.393580842
mm,2.160875342
mm,1.924874106
mm,1.327976803
mm,1.747131254
mm,1.959287821
mm,1.786013019
mm,1.411598597
mm,2.101027733
mm,1.849486467
mm,2.183300134
mm,1.909883977
mm,1.873124708
mm,1.956651124
mm,1.816677888
mm,2.083353647
mm,1.297633836
mm,1.740199839
mm,1.816643037
mm,1.928082105
mm,2.205071615
mm,2.288102707
mm,2.144664754
mm,2.325600036
mm,2.300022705
mm,2.175223628
mm,2.022213766
mm,1.376846143
mm,1.606771394
mm,2.008673401
mm,2.075320645
mm,1.825163475
mm,1.522402494
mm,1.790495129
mm,1.696327305
mm,1.802598006
mm,1.556976719
mm,2.316319225
mm,2.026076113
mm,1.903766654
mm,1.612663504
mm,1.243089634
mm,1.877994662
mm,1.596704935
mm,2.088831733
mm,1.066813094
mm,1.996761
mm,4.083708884
mm,3.674648046
mm,4.058714012
mm,3.150297262
mm,4.006294183
mm,4.031340022
mm,4.154046474
mm,3.748299294
mm,3.264437323
mm,3.494854424
mm,3.478390983
mm,3.834483502
mm,3.533645689
mm,3.805109164
mm,4.211296405
mm,3.704218183
mm,3.735946995
mm,3.570815004
mm,3.945127225
mm,4.336411787
mm,3.648482086
mm,3.508429036
mm,3.554706128
mm,4.114387732
mm,3.549084708
mm,3.548081622
mm,3.958630881
mm,3.699984515
mm,3.437686542
mm,4.259953901
mm,4.179234463
mm,3.93600738
mm,4.060467853
mm,4.303025293
mm,4.048956942
mm,3.85619203
mm,2.899855432
mm,3.510694108
mm,3.58545758
mm,4.171503043
mm,3.287670935
mm,3.536632508
mm,3.999224895
mm,3.966149203
mm,4.079547506
mm,4.100598649
mm,4.002206875
mm,4.467605528
mm,4.559358738
mm,3.751275682
mm,2.445321003
mm,1.994792282
mm,1.888405311
mm,1.79880116
mm,2.375868949
mm,1.427763384
mm,2.536250141
mm,1.827984342
mm,2.032845081
mm,1.929428698
mm,1.607261311
mm,2.237918482
mm,1.403135797
mm,1.814420122
mm,1.944462
mm,2.238841575
mm,1.73935034
mm,2.305941852
mm,1.901513825
mm,2.035452346
mm,2.115788461
mm,1.774826007
mm,1.634030908
mm,1.639986707
mm,2.359027207
mm,1.576426766
mm,1.323125076
mm,2.127611742
mm,1.649731587
mm,1.912213984
mm,1.686572337
mm,1.339147788
mm,1.971031823
mm,1.431256003
mm,2.568064647
mm,1.793135286
mm,2.247329379
mm,1.639359148
mm,1.955329144
mm,1.645953425
mm,2.138508898
mm,2.435820293
mm,1.927622479
mm,2.125537766
mm,2.070332558
mm,1.509178285
mm,2.316355284
mm,1.498536581
mm,1.626786418
mm,1.83129519
mm,3.78939214
mm,3.921355694
mm,3.567332151
mm,3.323688122
mm,3.857313711
mm,3.977926342
mm,3.916093198
mm,3.571463019
mm,3.817776042
mm,3.586339481
mm,3.976119013
mm,3.265206395
mm,3.364212441
mm,3.690896874
mm,3.806718936
mm,4.222340396
mm,3.608659821
mm,4.072617824
mm,3.702649273
mm,3.594836353
mm,3.414692719
mm,3.792195482
mm,4.465069273
mm,4.045590166
mm,3.538560241
mm,3.516405982
mm,4.068999278
mm,4.184928641
mm,4.069240295
mm,4.023821499
mm,3.428137843
mm,3.808731511
mm,3.991168492
mm,3.918689828
mm,3.998443199
mm,3.909392712
mm,3.500898651
mm,3.814127135
mm,3.172960208
mm,3.606339697
mm,4.021698859
mm,3.786424491
mm,3.63107226
mm,3.600191168
mm,3.77725674
mm,3.90123317
mm,4.056760869
mm,4.22259761
mm,4.147934578
mm,3.615813496
mm,1.91566371
mm,2.352969873
mm,1.687903744
mm,2.229502552
mm,2.215940159
mm,2.456083389
mm,1.403388297
mm,2.531403039
mm,2.136407932
mm,1.842478633
mm,2.116677224
mm,1.568643364
mm,1.730102396
mm,2.162368981
mm,1.825153446
mm,2.036568803
mm,2.025890568
mm,1.288180447
mm,1.910059099
mm,2.392614066
mm,1.446560951
mm,1.665230241
mm,2.490740692
mm,1.275674104
mm,2.364874021
mm,1.590494249
mm,2.294011059
mm,1.872805371
mm,1.900694118
mm,2.052344337
mm,2.137086679
mm,1.729208719
mm,1.90130407
mm,1.930635452
mm,1.926841045
mm,2.42706987
mm,1.80566699
mm,1.92889832
mm,1.445007417
mm,1.860357394
mm,1.915169397
mm,1.530315475
mm,1.764084392
mm,2.12368797
mm,2.172894365
mm,2.107231592
mm,1.798907954
mm,1.748377831
mm,1.61694913
mm,1.440846374
mm,4.346613191
mm,3.486416929
mm,4.224167144
mm,3.361280938
mm,4.024396821
mm,3.475821953
mm,3.669353188
mm,4.260920401
mm,3.886907367
mm,4.37029125
mm,3.657443347
mm,3.966667256
mm,3.431194887
mm,3.950575611
mm,3.719062313
mm,4.122556196
mm,3.965301082
mm,4.084197128
mm,3.607336475
mm,3.813963137
mm,3.731516615
mm,4.220880474
mm,4.14494824
mm,3.908467811
mm,3.244609052
mm,3.64361822
mm,4.325126273
mm,4.007682923
mm,3.688634884
mm,3.448457054
mm,3.870033381
mm,3.99923412
mm,3.375509322
mm,4.014967288
mm,3.759681986
mm,3.681424904
mm,3.886982754
mm,3.705055242
mm,3.402723117
mm,3.564450148
mm,4.105268282
mm,3.484346637
mm,3.839406397
mm,4.158490529
mm,4.262203069
mm,3.56514464
mm,3.557732677
mm,3.511915626
mm,4.358242103
mm,3.717464196
mm,1.41529768
mm,2.227457603
mm,2.251127248
mm,1.688157835
mm,1.869186095
mm,2.159770887
mm,1.87420784
mm,1.934265365
mm,1.864579377
mm,1.710228319
mm,2.205341457
mm,1.69525703
mm,2.018782632
mm,2.072674967
mm,2.402813444
mm,2.039010158
mm,2.483774812
mm,1.879655753
mm,2.326420608
mm,2.357137449
mm,1.737371999
mm,1.695048612
mm,2.269566752
mm,2.039868467
mm,2.271864107
mm,1.713188445
mm,1.972886693
mm,2.279280819
mm,1.944861268
mm,1.823405972
mm,1.950945961
mm,1.71905859
mm,2.089185342
mm,2.284768372
mm,1.496915228
mm,2.242237119
mm,1.425466405
mm,1.723489625
mm,2.00458166
mm,2.057693415
mm,1.576345302
mm,1.994254554
mm,1.76397067
mm,1.479358524
mm,1.344927892
mm,1.882089166
mm,1.259166586
mm,2.22957925
mm,1.677287679
mm,2.240546936
mm,3.895620319
mm,3.223057038
mm,2.899311376
mm,4.091484028
mm,3.783583408
mm,3.452227282
mm,3.814857139
mm,3.475799091
mm,3.784053454
mm,2.876543757
mm,3.938396613
mm,3.256850779
mm,3.894814039
mm,2.563066807
mm,3.700458957
mm,4.143180058
mm,4.039438092
mm,3.856455566
mm,3.381997128
mm,3.657566182
mm,3.930969044
mm,4.123672582
mm,4.026095642
mm,3.482357316
mm,3.469128548
mm,3.841587614
mm,3.867933703
mm,3.678508682
mm,3.261133086
mm,3.653109544
mm,3.985842906
mm,3.596781153
mm,3.609675809
mm,4.139568874
mm,3.990578531
mm,3.806071885
mm,3.96724406
mm,3.808877168
mm,4.317463665
mm,3.887818999
mm,3.431540706
mm,4.063884149
mm,3.489737824
mm,3.768696019
mm,3.726142116
mm,3.42656271
mm,3.359720339
mm,4.714166858
mm,3.953539226
mm,3.516999962
mm,2.04020688
mm,1.509884916
mm,2.795686603
mm,1.828964592
mm,2.067755825
mm,2.120062562
mm,2.241839867
mm,2.107502311
mm,1.694973608
mm,2.153091115
mm,2.056855455
mm,1.62994594
mm,1.607067188
mm,1.720112584
mm,2.054954941
mm,1.646094838
mm,2.247625171
mm,2.020389854
mm,1.842265892
mm,2.386986158
mm,1.993923442
mm,2.481663186
mm,1.982459954
mm,2.250039294
mm,2.746631304
mm,1.280484326
mm,2.159537187
mm,1.836858876
mm,1.85970696
mm,1.581864892
mm,2.171783384
mm,2.30116282
mm,1.859331725
mm,1.373083765
mm,1.906050459
mm,2.676387083
mm,1.553965588
mm,1.823582943
mm,1.858124832
mm,2.127600867
mm,1.986277935
mm,1.848790632
mm,2.430483144
mm,1.377626172
mm,1.852657445
mm,1.852008108
mm,2.551221033
mm,1.879155723
mm,2.134418255
mm,1.458176354
mm,4.50316502
mm,4.293253681
mm,3.71581218
mm,3.777204847
mm,3.935730272
mm,3.91500428
mm,3.522303517
mm,4.070823205
mm,3.750237231
mm,3.788764501
mm,3.312825505
mm,3.881900813
mm,4.013309264
mm,3.390878774
mm,4.168685878
mm,3.821231271
mm,3.551319405
mm,4.169022649
mm,3.751016629
mm,3.643910155
mm,4.070240497
mm,3.479295846
mm,4.152231901
mm,3.79099089
mm,3.576561886
mm,4.284046419
mm,3.627130997
mm,3.342518014
mm,3.360290067
mm,3.375308078
mm,3.818274039
mm,3.756322231
mm,3.451576999
mm,3.808704579
mm,3.605036802
mm,4.012454529
mm,3.872189531
mm,4.011973797
mm,4.142276513
mm,4.12079826
mm,4.08124745
mm,4.113214604
mm,4.101897124
mm,3.870990541
mm,3.612532064
mm,3.699433557
mm,3.250072699
mm,3.534795329
mm,3.308353047
mm,3.459838053
mm,1.952735394
mm,1.747051877
mm,1.576507731
mm,2.704086322
mm,1.504461756
mm,1.120633229
mm,2.069894355
mm,1.785523263
mm,1.785021626
mm,1.412483558
mm,2.22170408
mm,2.450059413
mm,1.979248554
mm,1.769763811
mm,2.089425523
mm,1.941818336
mm,1.706926016
mm,2.074705368
mm,1.448067623
mm,2.291172304
mm,1.877462847
mm,2.272501844
mm,2.300936866
mm,1.832289738
mm,1.275222959
mm,1.857184787
mm,2.072232648
mm,1.671022417
mm,1.613090781
mm,1.634862593
mm,1.502381131
mm,1.447653402
mm,1.824503061
mm,1.9483235
mm,1.846637548
mm,2.300137066
mm,1.937287926
mm,2.243193203
mm,1.939745552
mm,1.577783407
mm,2.449426889
mm,2.028938958
mm,2.03861526
mm,1.394889308
mm,1.831743669
mm,1.686520971
mm,1.228044566
mm,2.218195824
mm,2.144645035
mm,1.841182342
mm,3.383544308
mm,3.665624576
mm,3.159183196
mm,3.705271681
mm,3.686348052
mm,3.523473765
mm,4.414290292
mm,3.971358952
mm,3.8867129
mm,4.058923365
mm,3.563837641
mm,4.456213777
mm,3.503777139
mm,3.458930609
mm,4.368359542
mm,4.077737629
mm,4.11894614
mm,3.556137735
mm,3.607065225
mm,4.471573533
